participantPrivateID,playTimestamp,trial,certain,gain,loss,gambled,outcome,reactionTime,timeElapsed,totalScore,tone,toneMp3
3732304,03/05/2021 14:23:26,1,50,126,0,0,50,8.57475999999951,81.209,550,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,2,50,88,0,0,50,1.17257000000245,87.387,600,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,3,-50,0,-82,1,0,2.35052999999971,94.754,600,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,4,50,200,0,1,0,1.0910100000001,101.168,600,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,5,0,80,-16,1,-16,1.52504000000044,108.017,584,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,6,0,80,-32,1,80,1.31418499999927,114.656,664,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,7,50,126,0,1,126,0.857100000001083,120.836,790,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,8,25,75,0,0,25,1.61176499999783,127.771,815,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,9,-25,0,-47,1,-47,1.61230000000069,134.397,768,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,10,0,80,-44,1,80,1.2086249999993,140.931,848,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,11,-50,0,-82,1,-82,0.824524999999994,147.08,766,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,12,0,80,-64,1,80,1.11600499999986,153.519,846,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,13,-25,0,-100,0,-25,1.66134999999849,160.501,821,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,14,0,40,-16,1,-16,0.778105000001233,166.294,805,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,15,0,40,-53,1,-53,1.03071500000078,172.649,752,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,16,25,50,0,1,50,1.03049000000101,179.003,802,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,17,50,126,0,1,0,0.864644999997836,185.192,802,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,18,0,80,-44,1,80,0.869115000001329,191.382,882,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,19,25,41,0,1,41,1.23883500000011,197.947,923,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,20,50,100,0,0,50,1.09690000000046,204.367,973,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,21,-25,0,-55,1,-55,0.967074999996839,210.35,918,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,22,-50,0,-110,1,-110,1.11187499999869,216.785,808,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,23,0,80,-32,1,80,0.894019999999728,223.005,888,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,24,0,40,-32,0,0,1.84548500000164,230.172,888,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,25,50,94,0,0,50,1.27766999999949,236.466,938,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,26,50,110,0,1,0,1.79433500000232,243.275,938,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,27,-25,0,-47,1,0,1.68052499999976,250.278,938,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,28,25,50,0,1,50,1.12158500000078,256.72,988,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,29,0,40,-8,1,40,1.29017500000191,263.332,1028,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,30,-50,0,-126,0,-50,1.41874499999901,270.074,978,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,31,0,80,-106,0,0,1.83456499999738,276.919,978,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,32,0,40,-22,1,40,0.619845000001136,282.552,1018,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,33,25,100,0,1,100,1.06142499999987,288.938,1118,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,34,-25,0,-100,0,-25,1.34100499999837,295.599,1093,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,35,-25,0,-44,0,-25,0.793794999997772,301.406,1068,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,36,25,63,0,1,63,1.09479500000092,307.513,1131,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,37,25,100,0,1,0,0.859959999997925,313.695,1131,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,38,0,40,-32,0,0,1.1184649999995,320.135,1131,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,39,-50,0,-150,0,-50,2.413195000001,327.561,1081,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,40,0,80,-54,1,-54,1.91997500000068,334.491,1027,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,41,-25,0,-63,1,-63,2.60911999999738,342.424,964,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,42,50,94,0,0,50,1.17851499999966,348.923,1014,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,43,0,40,-27,0,0,2.55529000000021,356.488,1014,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,44,0,40,-8,1,40,1.10914499999856,362.613,1054,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,45,50,100,0,0,50,0.686229999999283,368.62,1104,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,46,50,110,0,1,0,2.16933999999671,375.804,1104,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,47,-50,0,-200,0,-50,1.52380999999878,382.651,1054,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,48,-50,0,-100,0,-50,0.806844999999157,388.469,1004,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,49,0,40,-27,1,40,0.782789999997476,394.265,1044,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,50,0,80,-44,0,0,0.871680000000168,400.458,1044,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,51,25,41,0,0,25,1.14163499999995,406.609,1069,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,52,25,44,0,0,25,0.589455000001122,412.211,1094,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,53,-25,0,-44,0,-25,0.821429999999935,418.046,1069,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,54,-25,0,-47,0,-25,0.934470000000205,423.993,1044,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,55,25,41,0,0,25,1.46166499999887,430.464,1069,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,56,-25,0,-47,0,-25,1.19932499999774,436.675,1044,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,57,0,80,-106,0,0,1.23420999999868,442.919,1044,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,58,-25,0,-63,1,-63,2.6504649999988,450.584,981,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,59,0,80,-160,0,0,0.86426500000013,456.771,981,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,60,0,40,-16,1,40,1.0088750000032,462.79,1021,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,61,-25,0,-50,0,-25,0.944605000000563,469.06,996,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,62,0,80,-54,0,0,1.93078000000236,476.004,996,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,63,0,80,-80,1,80,2.64337499999965,483.661,1076,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,64,25,41,0,1,41,1.53511500000238,490.518,1117,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,65,50,200,0,1,200,1.07457499999873,496.919,1317,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,66,25,55,0,1,55,0.82681500000041,503.068,1372,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,67,0,40,-16,0,0,2.51951999999798,510.912,1372,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,68,50,150,0,1,0,0.695664999999339,516.623,1372,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,69,-50,0,-126,1,0,3.0016100000029,524.951,1372,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,70,0,80,-64,0,0,0.915104999999981,531.19,1372,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,71,-50,0,-88,0,-50,2.09335500000091,538.299,1322,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,72,0,80,-80,0,0,2.13669999999914,545.447,1322,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,73,50,94,0,1,94,0.90634499999939,551.37,1416,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,74,0,40,-27,1,40,1.95082499999995,558.644,1456,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,75,50,150,0,1,0,0.671080000000075,564.642,1456,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,76,-25,0,-63,1,0,2.32687000000081,572.29,1456,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,77,25,44,0,1,0,0.91545500000217,578.532,1456,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,78,-25,0,-55,1,-55,1.41974000000115,585.272,1401,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,79,25,63,0,1,63,0.624554999998538,591.22,1464,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,80,25,100,0,1,100,0.578900000000373,597.119,1564,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,81,-50,0,-150,0,-50,1.86731499999948,604.311,1514,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,82,0,40,-40,1,-40,1.99859999999905,611.324,1474,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,83,0,80,-80,0,0,0.775045000002254,617.42,1474,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,84,0,40,-8,1,-8,0.731644999999786,623.161,1466,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,85,50,110,0,1,0,0.608330000002869,629.093,1466,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,86,0,40,-80,0,0,1.23767500000028,635.653,1466,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,87,0,80,-160,0,0,0.836830000000307,641.503,1466,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,88,-50,0,-150,0,-50,2.13982499999832,648.653,1416,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,89,25,75,0,1,75,0.491159999997704,654.159,1491,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,90,-50,0,-110,1,-110,1.55574500000139,661.034,1381,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,91,-25,0,-100,1,-100,1.24135500000196,667.603,1281,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,92,-50,0,-200,1,0,1.61939500000153,674.543,1281,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,93,50,150,0,1,150,0.607520000001416,680.476,1431,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,94,0,40,-80,0,0,1.59813500000013,687.397,1431,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,95,50,110,0,1,0,0.482885000001173,692.893,1431,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,96,0,40,-53,0,0,1.05670499999903,699.273,1431,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,97,-50,0,-110,1,-110,1.83993500000006,706.126,1321,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,98,0,40,-32,1,40,0.769175000001211,712.221,1361,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,99,25,47,0,1,47,0.770389999997918,718.313,1408,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,100,-25,0,-44,1,0,0.962400000000373,724.602,1408,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,101,50,88,0,1,0,0.547015000000014,730.472,1408,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,102,25,50,0,1,50,8.58748000000196,744.38,1458,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,103,-50,0,-82,1,0,5.36382999999844,755.065,1458,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,104,-25,0,-44,1,-44,1.09472499999905,761.485,1414,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,105,-50,0,-150,1,-150,3.02487499999907,769.832,1264,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,106,-50,0,-100,1,-100,3.01989999999932,778.174,1164,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,107,-50,0,-82,1,0,1.96867500000016,785.462,1164,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,108,-50,0,-100,1,0,1.68075499999756,792.466,1164,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,109,-50,0,-100,1,-100,0.62974000000034,798.415,1064,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,110,-25,0,-47,1,-47,1.61042000000097,805.35,1017,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,111,0,80,-44,1,-44,0.635024999999558,811.31,973,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,112,-25,0,-75,1,0,0.57077500000014,817.205,973,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,113,0,40,-80,1,-80,1.96946499999834,824.498,893,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,114,0,40,-40,1,40,1.06129499999946,830.881,933,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,115,0,80,-106,0,0,1.0105750000003,837.213,933,2,AABAAB_3000ms.wav
3732304,03/05/2021 14:23:26,116,25,47,0,1,47,0.526205000001937,842.75,980,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,117,-50,0,-82,1,0,0.935504999997676,849.007,980,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,118,50,88,0,1,0,0.980664999999106,855.309,980,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,119,50,82,0,1,0,4.7828200000003,865.418,980,1,AABAAA_3000ms.wav
3732304,03/05/2021 14:23:26,120,0,80,-16,1,-16,0.833480000001146,871.571,964,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,1,-50,0,-200,0,-50,4.27595500007737,104.102,450,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,2,0,40,-80,1,-80,1.18882999999914,110.302,370,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,3,25,100,0,0,25,1.14650999999139,116.773,395,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,4,0,40,-40,0,0,0.628224999993108,122.413,395,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,5,0,40,-40,0,0,0.292695000069216,127.712,395,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,6,0,40,-22,0,0,0.235875000013039,132.958,395,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,7,0,40,-53,0,0,0.377220000023954,138.353,395,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,8,-25,0,-55,1,-55,0.245525000034831,143.611,340,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,9,0,40,-80,1,-80,1.34044000005815,150.275,260,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,10,-25,0,-44,0,-25,1.06550499994773,156.662,235,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,11,-25,0,-41,1,0,0.220755000016652,161.894,235,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,12,25,75,0,0,25,0.305640000035055,167.531,260,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,13,50,200,0,0,50,0.294130000052974,172.844,310,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,14,-25,0,-100,0,-25,0.278799999970943,178.143,285,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,15,0,80,-64,0,0,0.203994999988936,183.363,285,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,16,-25,0,-63,0,-25,0.228355000028387,188.603,260,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,17,-25,0,-63,1,0,0.576430000015534,194.193,260,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,18,0,40,-16,0,0,0.298360000015236,199.813,260,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,19,0,80,-32,1,80,0.387020000023767,205.209,340,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,20,25,44,0,1,0,0.238770000054501,210.784,340,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,21,25,41,0,1,41,0.253914999892004,216.362,381,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,22,50,110,0,1,0,0.224010000005364,221.911,381,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,23,50,88,0,0,50,0.255079999915324,227.491,431,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,24,-25,0,-50,0,-25,0.283404999994673,232.786,406,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,25,25,41,0,1,0,0.408784999977797,238.211,406,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,26,25,63,0,0,25,0.360435000038706,243.892,431,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,27,50,88,0,1,88,0.816854999982752,249.717,519,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,28,25,47,0,1,0,0.308339999988675,255.357,519,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,29,0,40,-32,1,40,0.228929999982938,260.906,559,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,30,0,80,-44,1,-44,0.475824999972247,266.709,515,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,31,50,200,0,1,0,1.32324999989942,273.356,515,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,32,0,80,-80,1,80,0.945564999943599,279.623,595,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,33,0,80,-160,1,-160,0.978555000037886,285.917,435,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,34,25,100,0,0,25,0.9195250000339,292.162,460,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,35,0,40,-27,1,-27,0.71441000001505,297.889,433,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,36,0,80,-44,0,0,1.87261500000022,305.085,433,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,37,0,40,-32,1,40,0.626305000041611,310.718,473,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,38,-50,0,-88,0,-50,0.674784999922849,316.718,423,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,39,50,94,0,1,0,0.489739999989979,322.22,423,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,40,-50,0,-100,0,-50,1.21667500003241,328.769,373,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,41,25,75,0,1,75,0.787525000050664,334.582,448,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,42,25,50,0,0,25,1.23032999993302,341.135,473,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,43,-25,0,-47,1,-47,1.24893499992322,347.398,426,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,44,0,80,-54,1,80,1.08948500000406,353.807,506,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,45,25,100,0,1,0,0.647415000014007,359.78,506,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,46,25,50,0,0,25,0.695925000007264,365.804,531,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,47,50,126,0,1,126,0.64706000010483,371.466,657,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,48,-50,0,-110,1,-110,1.21270500007086,378.004,547,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,49,25,50,0,1,0,1.02824499993585,384.35,547,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,50,25,47,0,1,0,0.632014999981038,390.304,547,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,51,25,47,0,1,0,0.925810000044294,396.549,547,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,52,0,40,-27,0,0,0.711479999939911,402.585,547,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,53,-50,0,-88,1,-88,1.05288500001188,408.648,459,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,54,50,94,0,1,94,0.533799999975599,414.496,553,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,55,-50,0,-150,0,-50,1.84819000004791,421.658,503,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,56,-50,0,-110,0,-50,0.940794999944046,427.608,453,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,57,-25,0,-63,1,0,1.73040000000037,434.355,453,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,58,25,55,0,1,55,0.796550000086427,440.471,508,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,59,0,40,-16,0,0,0.752190000028349,446.544,508,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,60,0,80,-106,0,0,1.30267000000458,452.854,508,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,61,0,40,-8,1,40,0.864239999908023,458.732,548,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,62,50,82,0,1,0,1.42051500000525,465.474,548,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,63,-25,0,-100,0,-25,0.975244999979623,471.773,523,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,64,0,40,-32,1,-32,1.20388499996625,477.996,491,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,65,25,75,0,1,0,0.962929999921471,484.283,491,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,66,0,80,-16,0,0,1.35754500003532,490.963,491,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,67,25,41,0,1,0,0.699350000009872,496.688,491,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,68,-50,0,-150,0,-50,0.695715000038035,502.707,441,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,69,-50,0,-94,1,0,2.15016999992076,509.874,441,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,70,-50,0,-110,0,-50,1.55519999994431,516.756,391,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,71,25,55,0,1,0,0.702570000081323,522.469,391,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,72,-25,0,-50,1,-50,1.58123999997042,529.379,341,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,73,25,63,0,1,0,0.77500499994494,535.483,341,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,74,-25,0,-63,0,-25,0.986325000063516,541.793,316,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,75,0,80,-106,1,80,1.00447499996517,547.817,396,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,76,25,63,0,1,63,0.551699999952689,553.696,459,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,77,50,100,0,1,100,0.712139999959618,559.738,559,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,78,0,40,-8,1,-8,0.888954999973066,565.95,551,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,79,-50,0,-150,0,-50,1.28300999989733,572.557,501,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,80,0,40,-27,1,-27,1.7601400000276,579.33,474,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,81,50,126,0,1,0,1.45717499998864,586.105,474,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,82,0,80,-44,1,-44,1.35890500003006,592.787,430,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,83,-50,0,-200,0,-50,1.71355500002392,599.825,380,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,84,0,80,-160,1,80,1.61459000001196,606.451,460,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,85,25,41,0,1,41,1.38589000003412,613.156,501,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,86,-25,0,-44,1,-44,1.09339499997441,619.57,457,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,87,25,50,0,1,50,0.482560000033118,625.374,507,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,88,0,80,-44,1,-44,0.755924999946728,631.459,463,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,89,-25,0,-41,0,-25,1.34898000000976,638.135,438,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,90,-50,0,-94,0,-50,0.882105000084266,644.027,388,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,91,0,80,-64,1,80,0.541180000058375,649.583,468,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,92,25,55,0,1,0,0.538709999993443,655.453,468,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,93,25,55,0,1,0,0.531919999979436,661.311,468,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,94,25,44,0,1,0,0.447634999989532,667.084,468,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,95,-50,0,-150,0,-50,0.778294999967329,673.187,418,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,96,0,80,-160,1,-160,0.538599999970756,678.739,258,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,97,-50,0,-82,1,0,0.570784999988973,684.635,258,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,98,-25,0,-47,1,0,1.1725050000241,691.125,258,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,99,-25,0,-44,1,-44,0.621230000047944,697.073,214,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,100,-25,0,-41,1,-41,0.375050000031479,702.776,173,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,101,-25,0,-50,1,-50,0.445199999958277,708.545,123,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,102,-25,0,-63,1,0,0.442280000075698,714.313,123,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,103,-50,0,-150,1,0,0.878660000045784,720.516,123,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,104,-50,0,-100,1,-100,0.437230000039563,726.279,23,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,105,0,40,-40,1,40,0.337899999925867,731.935,63,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,106,-25,0,-100,1,0,0.561180000077002,737.819,63,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,107,-50,0,-82,1,0,0.439750000019558,743.585,63,1,AABAAA_3000ms.wav
3732316,03/05/2021 14:24:30,108,0,40,-40,1,-40,0.70574999996461,749.612,23,2,AABAAB_3000ms.wav
3732316,03/05/2021 14:24:30,109,0,80,-106,1,80,0.664355000015348,755.597,103,2,AABAAB_3000ms.wav
